run,round,config_name,loo_r,is_r,gap,adjusted,f1_loo,qwk_loo
1,19,D_4HC_both_g4t3_EN0.01_0.5,0.745,0.920,0.175,0.7322,0.644,0.703
1,19,D_4HC_both_g4t3_Rdg2.0,0.741,0.916,0.175,0.7286,0.708,0.757
1,19,C_3HC_tnr_g4t3_Rdg2.0,0.741,0.916,0.175,0.7286,0.708,0.757
1,19,C_3HC_tnr_g4t3_Rdg3.0,0.739,0.913,0.175,0.7264,0.676,0.722
1,19,D_4HC_both_g4t3_Rdg3.0,0.739,0.913,0.175,0.7264,0.676,0.722
1,19,C_3HC_tnr_g4t3_Rdg5.0,0.734,0.909,0.175,0.7213,0.611,0.647
1,19,D_4HC_both_g4t3_Rdg5.0,0.734,0.909,0.175,0.7213,0.611,0.647
1,19,H_3HC_tnr_g4t2_Rdg2.0,0.725,0.903,0.178,0.7105,0.611,0.647
1,19,C_3HC_tnr_g4t3_EN0.05_0.3,0.727,0.913,0.186,0.7086,0.676,0.722
1,19,D_4HC_both_g4t3_EN0.05_0.3,0.727,0.913,0.186,0.7086,0.676,0.722
1,19,H_3HC_tnr_g4t2_EN01_05,0.725,0.909,0.184,0.7075,0.611,0.647
1,19,G_3HC_mtp_g5t3_EN01_05,0.712,0.926,0.215,0.6794,0.607,0.625
1,19,G_3HC_mtp_g5t3_Rdg2.0,0.708,0.922,0.214,0.6757,0.607,0.625
1,19,H_3HC_tnr_g5t3_Rdg2.0,0.703,0.921,0.218,0.6692,0.575,0.606
1,19,H_3HC_tnr_g5t3_EN01_05,0.702,0.926,0.224,0.6651,0.575,0.606
1,19,G_3HC_mtp_g3t3_Rdg2.0,0.530,0.840,0.310,-1.0000,0.459,0.424
1,19,G_3HC_mtp_g3t3_EN01_05,0.504,0.840,0.336,-1.0000,0.484,0.438
1,19,H_3HC_tnr_g3t3_Rdg2.0,0.518,0.841,0.324,-1.0000,0.459,0.424
1,19,H_3HC_tnr_g3t3_EN01_05,0.490,0.841,0.351,-1.0000,0.459,0.424
1,20,F_+area_cv_g4t3_EN01,0.789,0.939,0.150,0.7887,0.710,0.743
1,20,F_+area_cv_g4t3_Rdg2,0.787,0.935,0.149,0.7869,0.708,0.727
1,20,E_+log_med_area_g4t3_EN01,0.781,0.923,0.142,0.7809,0.679,0.722
1,20,D3_+log_max_g4t3_EN0.01_0.7,0.777,0.938,0.161,0.7709,0.705,0.727
1,20,D_+log_max_area_g4t3_EN01,0.777,0.938,0.162,0.7707,0.705,0.727
1,20,A_2HC_g4t3_EN01,0.770,0.920,0.150,0.7705,0.679,0.722
1,20,A2_2HC_g4t3_EN0.005_0.5,0.771,0.921,0.151,0.7703,0.679,0.722
1,20,A2_2HC_g4t3_EN0.01_0.7,0.770,0.920,0.149,0.7702,0.679,0.722
1,20,A2_2HC_g4t3_EN0.01_0.3,0.770,0.920,0.150,0.7698,0.679,0.722
1,20,D3_+log_max_g4t3_EN0.01_0.3,0.776,0.939,0.163,0.7689,0.705,0.727
1,20,E_+log_med_area_g4t3_Rdg2,0.769,0.920,0.151,0.7686,0.742,0.778
1,20,D3_+log_max_g4t3_EN0.005_0.5,0.775,0.940,0.165,0.7670,0.676,0.706
1,20,K_4HC_ncomp_maxA_g4t3_EN01,0.775,0.944,0.168,0.7663,0.696,0.727
1,20,A2_2HC_g4t3_EN0.02_0.5,0.766,0.918,0.152,0.7652,0.676,0.706
1,20,D3_+log_max_g4t3_EN0.02_0.5,0.771,0.935,0.164,0.7645,0.667,0.688
1,20,D2_+log_max_g4t4_Rdg2,0.771,0.935,0.164,0.7635,0.639,0.667
1,20,I_4HC_g4t3_EN01,0.771,0.944,0.173,0.7598,0.642,0.686
1,20,D2_+log_max_g4t4_EN01,0.770,0.941,0.171,0.7588,0.676,0.706
1,20,D_+log_max_area_g4t3_Rdg2,0.767,0.933,0.166,0.7586,0.741,0.765
1,20,A_2HC_g4t3_Rdg2,0.761,0.917,0.156,0.7584,0.679,0.722
1,20,D_+log_max_area_g4t3_Rdg3,0.759,0.929,0.170,0.7486,0.673,0.688
1,20,B_+log_n_comp_g4t3_EN01,0.755,0.919,0.164,0.7483,0.644,0.611
1,20,A2_2HC_g4t3_EN0.05_0.3,0.753,0.913,0.161,0.7470,0.642,0.686
1,20,K_4HC_ncomp_maxA_g4t3_Rdg3,0.756,0.931,0.175,0.7441,0.667,0.688
1,20,B_+log_n_comp_g4t3_Rdg2,0.750,0.917,0.167,0.7413,0.679,0.722
1,20,D3_+log_max_g4t3_EN0.05_0.3,0.753,0.927,0.175,0.7403,0.667,0.688
1,20,I_4HC_g4t3_Rdg3,0.754,0.933,0.179,0.7400,0.609,0.625
1,20,C_+log_mean_area_g4t3_EN01,0.749,0.920,0.171,0.7384,0.646,0.686
1,20,B_+log_n_comp_g4t3_Rdg3,0.746,0.914,0.168,0.7363,0.679,0.722
1,20,C_+log_mean_area_g4t3_Rdg2,0.743,0.917,0.174,0.7306,0.611,0.647
1,20,C_+log_mean_area_g4t3_Rdg3,0.739,0.914,0.174,0.7270,0.710,0.743
1,20,I_4HC_g4t3_Rdg5,0.739,0.925,0.186,0.7212,0.609,0.625
1,20,K_4HC_ncomp_maxA_g4t3_Rdg5,0.738,0.922,0.184,0.7205,0.600,0.600
1,20,H_gr+meanA_g4t3_Rdg2,0.731,0.907,0.176,0.7179,0.579,0.629
1,20,C2_+log_mean_g4t2_EN01,0.731,0.907,0.176,0.7178,0.604,0.625
1,20,H_gr+meanA_g4t3_EN01,0.730,0.908,0.178,0.7161,0.643,0.703
1,20,C2_+log_mean_g4t4_EN01,0.733,0.921,0.187,0.7145,0.646,0.686
1,20,D2_+log_max_g4t2_EN01,0.727,0.915,0.188,0.7087,0.633,0.645
1,20,D2_+log_max_g4t2_Rdg2,0.721,0.906,0.186,0.7026,0.604,0.625
1,20,D2_+log_max_g5t3_EN01,0.731,0.947,0.217,0.6974,0.702,0.710
1,20,G2_gr+maxA_g4t4_EN01,0.717,0.907,0.190,0.6969,0.580,0.629
1,20,G_gr+maxA_g4t3_EN01,0.715,0.903,0.187,0.6965,0.612,0.667
1,20,G_gr+maxA_g4t3_Rdg3,0.712,0.902,0.189,0.6927,0.579,0.629
1,20,G_gr+maxA_g4t3_Rdg2,0.712,0.903,0.190,0.6922,0.612,0.667
1,20,D2_+log_max_g5t3_Rdg2,0.719,0.939,0.220,0.6842,0.600,0.600
1,20,J_gr+ncomp+maxA_g4t3_EN01,0.704,0.903,0.198,0.6802,0.611,0.667
1,20,J_gr+ncomp+maxA_g4t3_Rdg2,0.704,0.903,0.199,0.6793,0.579,0.629
1,20,G2_gr+maxA_g4t2_EN01,0.674,0.872,0.198,0.6499,0.580,0.629
1,20,C2_+log_mean_g5t3_EN01,0.673,0.929,0.255,0.6207,0.607,0.625
1,20,G2_gr+maxA_g5t3_EN01,0.630,0.903,0.273,0.5690,0.541,0.514
1,20,D2_+log_max_g3t3_EN01,0.466,0.857,0.390,-1.0000,0.459,0.424
1,20,D2_+log_max_g3t3_Rdg2,0.495,0.855,0.360,-1.0000,0.428,0.375
1,20,C2_+log_mean_g3t3_EN01,0.470,0.842,0.372,-1.0000,0.459,0.424
1,20,G2_gr+maxA_g3t3_EN01,0.482,0.841,0.360,-1.0000,0.393,0.323
2,1,top2_Ridge_a1,0.3036,0.4156,0.1120,0.3036,0.1772,0.0833
2,1,best1_Ridge_a1,0.3028,0.4155,0.1126,0.3028,0.1772,0.0833
2,1,top2_Ridge_a10,0.2957,0.4148,0.1191,0.2957,0.2135,0.0909
2,1,top2_ElasticNet,0.2860,0.4148,0.1288,0.2860,0.2315,0.0952
2,1,best1_ElasticNet,0.2838,0.4148,0.1310,0.2838,0.2315,0.0952
2,1,best1_Ridge_a10,0.2829,0.4148,0.1319,0.2829,0.2315,0.0952
2,1,top5_Ridge_a1,0.2912,0.5217,0.2305,0.2509,0.3816,0.2308
2,1,top3_Ridge_a1,0.2578,0.4804,0.2226,0.2215,0.2403,0.0000
2,1,top3_Ridge_a10,0.2534,0.4798,0.2264,0.2152,0.2134,0.0000
2,1,top5_Ridge_a10,0.2641,0.5164,0.2523,0.2129,0.2786,0.0833
2,1,gland_only_Ridge_a1,0.2622,0.5328,0.2707,0.2018,0.2786,0.0833
2,1,gland_only_Ridge_a10,0.2318,0.5222,0.2904,0.1617,0.2134,0.0000
2,1,top5_ElasticNet,0.2174,0.5138,0.2964,0.1442,0.2134,0.0000
2,1,top3_ElasticNet,0.2032,0.4797,0.2765,0.1399,0.2134,0.0000
2,1,top2_Ridge_a100,0.1752,0.4148,0.2396,0.1304,0.1667,0.0000
2,1,all_selected_Ridge_a1,0.2244,0.5533,0.3288,-1.0000,0.2592,0.0800
2,1,all_selected_Ridge_a10,0.2066,0.5359,0.3294,-1.0000,0.1994,0.0000
2,1,all_selected_Ridge_a100,0.1045,0.5114,0.4069,-1.0000,0.1667,0.0000
2,1,all_selected_ElasticNet,0.1750,0.5145,0.3395,-1.0000,0.2134,0.0000
2,1,all_selected_RF_d3,0.3455,0.9374,0.5919,-1.0000,0.3749,0.2308
2,1,top5_Ridge_a100,0.1875,0.5061,0.3187,-1.0000,0.1667,0.0000
2,1,top5_RF_d3,0.3987,0.9168,0.5181,-1.0000,0.5036,0.3333
2,1,top3_Ridge_a100,0.1693,0.4735,0.3043,-1.0000,0.1667,0.0000
2,1,top3_RF_d3,0.1721,0.8930,0.7209,-1.0000,0.3095,0.0000
2,1,top2_RF_d3,-0.0508,0.7293,0.7801,-1.0000,0.3054,-0.0690
2,1,best1_Ridge_a100,0.0316,0.4148,0.3832,-1.0000,0.1667,0.0000
2,1,best1_RF_d3,-0.0508,0.7293,0.7801,-1.0000,0.3054,-0.0690
2,1,gland_only_Ridge_a100,0.1652,0.4897,0.3244,-1.0000,0.1667,0.0000
2,1,gland_only_ElasticNet,0.1986,0.5131,0.3146,-1.0000,0.2134,0.0000
2,1,gland_only_RF_d3,0.4259,0.9316,0.5057,-1.0000,0.5044,0.4138
2,2,top2__Ridge_a10,0.3340,0.4769,0.1428,0.3340,0.2865,0.1818
2,2,bp1_musk__Ridge_a10,0.3340,0.4769,0.1428,0.3340,0.2865,0.1818
2,2,bp1_musk__Ridge_a1,0.3327,0.4774,0.1448,0.3327,0.2692,0.0833
2,2,top2__Ridge_a1,0.3327,0.4774,0.1448,0.3327,0.2692,0.0833
2,2,top3__Ridge_a10,0.3232,0.4905,0.1673,0.3146,0.2963,0.0000
2,2,single_gland_patch_fraction__Ridge_a1,0.3028,0.4155,0.1126,0.3028,0.1772,0.0833
2,2,top3__Ridge_a1,0.3099,0.4948,0.1849,0.2925,0.2963,0.0000
2,2,top3__Ridge_a50,0.2929,0.4865,0.1937,0.2711,0.2315,0.0952
2,2,bp1_musk__Ridge_a50,0.2834,0.4768,0.1934,0.2617,0.1667,0.0000
2,2,top2__Ridge_a50,0.2834,0.4768,0.1934,0.2617,0.1667,0.0000
2,2,single_bp_median_gland_prob__Ridge_a1,0.2562,0.3950,0.1388,0.2562,0.2692,0.0833
2,2,bp_top2__Ridge_a1,0.2272,0.4087,0.1814,0.2115,0.3143,0.1600
2,2,bp_top2__Ridge_a10,0.2196,0.4077,0.1881,0.2006,0.2913,0.0870
2,2,bp_top3__Ridge_a10,0.1786,0.4080,0.2294,0.1389,0.2692,0.0833
2,2,bp_top3__Ridge_a1,0.1703,0.4101,0.2398,0.1254,0.2740,0.0000
2,2,bp_top2__Ridge_a50,0.1513,0.4053,0.2540,0.0993,0.1667,0.0000
2,2,bp_top3__Ridge_a50,0.1405,0.4020,0.2615,0.0847,0.1667,0.0000
2,2,single_bp_large_component_frac__Ridge_a1,0.1026,0.3057,0.2031,0.0761,0.1667,0.0000
2,2,single_bp_gland_pixel_frac__Ridge_a1,0.0362,0.2642,0.2280,-0.0028,0.2135,0.0909
2,2,single_bp_log_gland_area__Ridge_a1,-0.0182,0.2422,0.2603,-0.0734,0.1667,0.0000
2,3,best_spatial_both_gland__Ridge_a1,0.5680,0.6617,0.0937,0.5680,0.4236,0.4138
2,3,best_spatial_both_gland__Ridge_a10,0.5513,0.6504,0.0991,0.5513,0.4070,0.3704
2,3,best_spatial_both_gland__ElasticNet_01,0.5460,0.6544,0.1083,0.5460,0.4470,0.4286
2,3,best_spatial_bp__Ridge_a1,0.5297,0.6218,0.0921,0.5297,0.4236,0.4138
2,3,best_spatial_bp__Ridge_a10,0.4938,0.6210,0.1272,0.4938,0.3205,0.2500
2,3,best_spatial_gland__Ridge_a1,0.4928,0.5905,0.0977,0.4928,0.4107,0.3704
2,3,top2_overall__Ridge_a1,0.4928,0.5905,0.0977,0.4928,0.4107,0.3704
2,3,top2_overall__Ridge_a10,0.4736,0.5840,0.1105,0.4736,0.2733,0.1739
2,3,best_spatial_gland__Ridge_a10,0.4736,0.5840,0.1105,0.4736,0.2733,0.1739
2,3,best_spatial_both_gland__Ridge_a50,0.4650,0.6374,0.1724,0.4538,0.1667,0.0000
2,3,top3_overall__Ridge_a1,0.4497,0.5898,0.1401,0.4497,0.3839,0.3571
2,3,top2_spatial_gland__Ridge_a1,0.4497,0.5898,0.1401,0.4497,0.3839,0.3571
2,3,top3_overall__ElasticNet_01,0.4468,0.5863,0.1395,0.4468,0.3148,0.2400
2,3,top2_spatial_gland__ElasticNet_01,0.4468,0.5863,0.1395,0.4468,0.3148,0.2400
2,3,top4_overall__ElasticNet_01,0.4454,0.5863,0.1409,0.4454,0.3148,0.2400
2,3,top2_spatial_gland__Ridge_a10,0.4392,0.5790,0.1398,0.4392,0.3333,0.2500
2,3,top3_overall__Ridge_a10,0.4392,0.5790,0.1398,0.4392,0.3333,0.2500
2,3,top4_overall__Ridge_a1,0.4323,0.5889,0.1566,0.4289,0.3392,0.2963
2,3,top4_overall__Ridge_a10,0.4209,0.5781,0.1571,0.4174,0.3333,0.2500
2,3,top3_overall__Ridge_a50,0.3709,0.5648,0.1940,0.3489,0.1667,0.0000
2,3,top2_spatial_gland__Ridge_a50,0.3709,0.5648,0.1940,0.3489,0.1667,0.0000
2,3,top4_overall__Ridge_a50,0.3590,0.5551,0.1961,0.3360,0.2315,0.0952
2,3,single_gland_patch_fraction__Ridge_a1,0.3028,0.4155,0.1126,0.3028,0.1772,0.0833
2,3,gland_combined__Ridge_a1,0.2540,0.4199,0.1660,0.2460,0.1954,0.0870
2,3,gland_combined__Ridge_a10,0.2511,0.4150,0.1639,0.2442,0.2135,0.0909
2,3,single_tumor_cell_nn_std__Ridge_a1,0.1984,0.3642,0.1658,0.1905,0.2913,0.0870
2,3,spatial_top2__Ridge_a1,0.1725,0.3838,0.2113,0.1419,0.2228,0.0000
2,3,spatial_top2__Ridge_a10,0.1723,0.3833,0.2110,0.1418,0.1538,0.0000
2,3,single_tumor_cell_count__Ridge_a1,0.1151,0.2959,0.1809,0.0996,0.2135,0.0909
2,3,spatial_top3__Ridge_a10,0.1107,0.3797,0.2690,0.0512,0.1538,0.0000
2,3,spatial_top3__ElasticNet_01,0.1027,0.3837,0.2810,0.0372,0.1579,-0.0909
2,3,spatial_top3__Ridge_a50,0.0933,0.3738,0.2805,0.0280,0.1667,0.0000
2,3,single_bp_gland_pixel_frac__Ridge_a1,0.0362,0.2642,0.2280,-0.0028,0.2135,0.0909
2,3,single_tumor_cell_nn_cv__Ridge_a1,0.0356,0.2644,0.2288,-0.0038,0.2315,0.0952
2,3,single_tumor_cell_nn_mean__Ridge_a1,-0.1890,0.2043,0.3933,-1.0000,0.1709,-0.0952
2,3,single_tumor_density_skew__Ridge_a1,-0.3689,0.1516,0.5205,-1.0000,0.1667,0.0000
2,3,single_tumor_cell_frac__Ridge_a1,-0.5168,0.0715,0.5882,-1.0000,0.1709,-0.0952
2,3,single_tumor_cell_density_cv__Ridge_a1,-0.6954,0.0528,0.7481,-1.0000,0.1667,0.0000
2,3,single_tumor_density_iqr__Ridge_a1,-0.6601,0.0380,0.6980,-1.0000,0.1667,0.0000
2,3,spatial_top3__Ridge_a1,0.0560,0.3845,0.3285,-1.0000,0.1579,-0.0909
2,4,interp3__Ridge_a1,0.5680,0.6617,0.0937,0.5680,0.4236,0.4138
2,4,interp3_gland_pca3__PLS2,0.5618,0.7005,0.1387,0.5618,0.5123,0.5000
2,4,interp3__Ridge_a10,0.5513,0.6504,0.0991,0.5513,0.4070,0.3704
2,4,interp3_tumor_pca3__Ridge_a10,0.5262,0.7040,0.1778,0.5123,0.3620,0.3077
2,4,interp3_gland_pca3__PLS3,0.5165,0.7059,0.1894,0.4968,0.4829,0.4828
2,4,interp3_tumor_pca5__Ridge_a10,0.5202,0.7406,0.2203,0.4851,0.3105,0.2400
2,4,interp3_gland_pca3__Ridge_a10,0.5054,0.6961,0.1907,0.4850,0.4749,0.4444
2,4,interp3_gland_pca3__ElasticNet_01,0.4991,0.6939,0.1949,0.4766,0.4749,0.4444
2,4,interp3_gland_pca5__PLS2,0.4870,0.6843,0.1973,0.4633,0.4524,0.4286
2,4,interp3_gland2_tumor2__Ridge_a10,0.4882,0.7209,0.2327,0.4468,0.4329,0.3846
2,4,interp3_gland_pca5__PLS3,0.4817,0.7206,0.2389,0.4372,0.4895,0.4828
2,4,interp3_tumor_pca5__Ridge_a50,0.4535,0.7029,0.2493,0.4039,0.3105,0.2400
2,4,interp3_gland3_tumor2__Ridge_a10,0.4437,0.7205,0.2768,0.3803,0.4329,0.3846
2,4,interp3_gland_pca3__Ridge_a50,0.4124,0.6331,0.2207,0.3770,0.3519,0.2609
2,4,interp3_tumor_pca3__Ridge_a50,0.4173,0.6525,0.2352,0.3747,0.2733,0.1739
2,4,interp3_gland_pca5__ElasticNet_01,0.4172,0.6960,0.2789,0.3528,0.4951,0.3704
2,4,tumor_emb_pca5__Ridge_a10,0.4002,0.6709,0.2707,0.3398,0.1997,0.0870
2,4,tumor_emb_pca5__Ridge_a50,0.3993,0.6711,0.2718,0.3384,0.1997,0.0870
2,4,interp3_gland_pca5__Ridge_a10,0.4027,0.6951,0.2924,0.3315,0.4525,0.3077
2,4,interp3_gland2_tumor2__Ridge_a50,0.3780,0.6761,0.2981,0.3039,0.3519,0.2609
2,4,gland_emb_pca3__Ridge_a10,0.2445,0.5040,0.2595,0.1897,0.2315,0.0952
2,4,gland_emb_pca3__Ridge_a50,0.2432,0.5037,0.2604,0.1880,0.2315,0.0952
2,4,gland_emb_pca5__Ridge_a10,0.1383,0.5308,0.3924,-1.0000,0.2913,0.0870
2,4,gland_emb_pca5__Ridge_a50,0.1380,0.5308,0.3927,-1.0000,0.2913,0.0870
2,4,tumor_emb_pca3__Ridge_a10,0.1911,0.5422,0.3510,-1.0000,0.1538,0.0000
2,4,tumor_emb_pca3__Ridge_a50,0.1900,0.5417,0.3518,-1.0000,0.1538,0.0000
2,4,interp3_gland_pca5__Ridge_a50,0.2726,0.6231,0.3504,-1.0000,0.4525,0.3077
2,4,interp3_gland3_tumor3__Ridge_a10,0.4108,0.7556,0.3448,-1.0000,0.4933,0.4000
2,4,interp3_gland3_tumor3__Ridge_a50,0.3082,0.7063,0.3981,-1.0000,0.4263,0.2963
2,4,interp3_gland3_tumor2__Ridge_a50,0.3555,0.6764,0.3208,-1.0000,0.4074,0.3333
2,5,gitr_bp_nnstd__Ridge_a1,0.6738,0.7458,0.0720,0.6738,0.4591,0.4667
2,5,gitr_bp_nnstd__Ridge_a5,0.6700,0.7429,0.0729,0.6700,0.4829,0.4828
2,5,gitr_bp_nnstd__Ridge_a10,0.6616,0.7382,0.0766,0.6616,0.4470,0.4286
2,5,orig3_gitr__Ridge_a1,0.6609,0.7513,0.0904,0.6609,0.4292,0.4516
2,5,orig3_gitr__Ridge_a5,0.6572,0.7383,0.0812,0.6572,0.4829,0.4828
2,5,orig3_gitr__ElasticNet_01,0.6553,0.7411,0.0858,0.6553,0.4470,0.4286
2,5,orig3_gitr__Ridge_a10,0.6435,0.7264,0.0829,0.6435,0.4470,0.4286
2,5,gitr_bp__Ridge_a1,0.5822,0.6517,0.0696,0.5822,0.5333,0.5333
2,5,gitr_bp__Ridge_a5,0.5771,0.6508,0.0738,0.5771,0.4927,0.4828
2,5,orig3__Ridge_a1,0.5680,0.6617,0.0937,0.5680,0.4236,0.4138
2,5,orig3__Ridge_a5,0.5632,0.6555,0.0923,0.5632,0.4470,0.4286
2,5,orig3__Ridge_a10,0.5513,0.6504,0.0991,0.5513,0.4070,0.3704
2,5,gitr_gpf_nnstd__Ridge_a10,0.5242,0.6321,0.1079,0.5242,0.4107,0.3704
2,5,gitr_gpf_nnstd__Ridge_a5,0.5221,0.6333,0.1112,0.5221,0.3576,0.3448
2,5,gitr_gpf_nnstd__Ridge_a1,0.5159,0.6339,0.1180,0.5159,0.3556,0.2667
2,5,single_gitr__Ridge_a1,0.5132,0.5863,0.0731,0.5132,0.3373,0.2143
2,5,four_no_gpf__Ridge_a1,0.5213,0.7457,0.2243,0.4842,0.3935,0.3226
2,5,all5__Ridge_a1,0.5075,0.7521,0.2446,0.4602,0.3316,0.2581
2,5,four_no_gpf__Ridge_a5,0.5033,0.7415,0.2382,0.4592,0.4451,0.3448
2,5,all5__Ridge_a5,0.4918,0.7389,0.2471,0.4433,0.4451,0.3448
2,5,all5__ElasticNet_01,0.4923,0.7411,0.2487,0.4430,0.4048,0.2857
2,5,four_no_gpf__ElasticNet_01,0.4923,0.7411,0.2487,0.4430,0.4048,0.2857
2,5,four_no_gpf__Ridge_a10,0.4754,0.7352,0.2597,0.4206,0.4048,0.2857
2,5,all5__Ridge_a10,0.4639,0.7257,0.2618,0.4080,0.4048,0.2857
2,5,gitr_tdf_bp__Ridge_a1,0.4159,0.6520,0.2362,0.3728,0.4873,0.4000
2,5,gitr_tdf_bp__Ridge_a5,0.3939,0.6500,0.2561,0.3409,0.4026,0.2857
2,5,gitr_tdf_nnstd__Ridge_a1,0.3933,0.6560,0.2628,0.3369,0.4094,0.2857
2,5,four_no_bp__Ridge_a1,0.3895,0.6524,0.2629,0.3330,0.4094,0.2857
2,5,four_no_bp__Ridge_a5,0.3851,0.6499,0.2648,0.3277,0.4094,0.2857
2,5,orig3_tdf__Ridge_a1,0.3878,0.6623,0.2745,0.3256,0.3823,0.2759
2,5,gitr_tdf_nnstd__Ridge_a5,0.3808,0.6545,0.2738,0.3189,0.3616,0.2222
2,5,gitr_tdf__Ridge_a1,0.3619,0.6054,0.2435,0.3151,0.3364,0.1379
2,5,four_no_bp__Ridge_a10,0.3740,0.6471,0.2730,0.3125,0.4094,0.2857
2,5,orig3_tdf__Ridge_a5,0.3671,0.6544,0.2873,0.2985,0.4048,0.2857
2,5,gitr_tdf_bp__Ridge_a10,0.3629,0.6475,0.2847,0.2955,0.4272,0.2963
2,5,gitr_tdf_nnstd__Ridge_a10,0.3626,0.6513,0.2887,0.2933,0.3064,0.1538
2,5,orig3_tdf__ElasticNet_01,0.3582,0.6544,0.2961,0.2852,0.4048,0.2857
2,5,gitr_tdf__Ridge_a5,0.3400,0.6034,0.2633,0.2834,0.3611,0.1429
2,5,orig3_tdf__Ridge_a10,0.3310,0.6477,0.3166,-1.0000,0.3828,0.2308
2,5,single_tdf__Ridge_a1,-0.3899,0.2182,0.6080,-1.0000,0.1709,-0.0952
2,5,tdf_bp_gpf__Ridge_a1,0.0060,0.4219,0.4159,-1.0000,0.1333,-0.1600
2,5,tdf_bp_gpf__Ridge_a5,-0.0254,0.4193,0.4447,-1.0000,0.1579,-0.0909
2,5,tdf_bp_gpf__Ridge_a10,-0.0574,0.4149,0.4723,-1.0000,0.1579,-0.0909
2,5,four_no_bp__ElasticNet_01,0.3484,0.6484,0.3001,-1.0000,0.3616,0.2222
2,6,gpf_nnstd_cacv__Ridge_a1,0.6030,0.7055,0.1025,0.6030,0.3839,0.3571
2,6,gpf_nnstd_cacv__Ridge_a5,0.5846,0.6922,0.1077,0.5846,0.4225,0.3846
2,6,R3_baseline__Ridge_a1,0.5680,0.6617,0.0937,0.5680,0.4236,0.4138
2,6,gpf_nnstd_cacv__Ridge_a10,0.5641,0.6785,0.1144,0.5641,0.3996,0.3333
2,6,R3_baseline__Ridge_a5,0.5632,0.6555,0.0923,0.5632,0.4470,0.4286
2,6,R3_plus_circ__Ridge_a1,0.5592,0.6769,0.1177,0.5592,0.4470,0.4286
2,6,morph_4b__Ridge_a1,0.5564,0.6812,0.1249,0.5564,0.4470,0.4286
2,6,R3_circ_lcf__Ridge_a5,0.5557,0.6903,0.1346,0.5557,0.4470,0.4286
2,6,morph_4b__Ridge_a5,0.5533,0.6760,0.1227,0.5533,0.4470,0.4286
2,6,R3_baseline__Ridge_a10,0.5513,0.6504,0.0991,0.5513,0.4070,0.3704
2,6,R3_circ_lcf__Ridge_a10,0.5511,0.6840,0.1329,0.5511,0.3949,0.3704
2,6,gpf_nnstd_ncpt__Ridge_a1,0.5502,0.6366,0.0864,0.5502,0.4749,0.4444
2,6,R3_circ_lcf__Ridge_a1,0.5500,0.6955,0.1455,0.5500,0.4470,0.4286
2,6,R3_plus_circ__Ridge_a5,0.5499,0.6718,0.1219,0.5499,0.4470,0.4286
2,6,morph_4b__Ridge_a10,0.5468,0.6709,0.1242,0.5468,0.4149,0.3846
2,6,gpf_nnstd_ncpt__Ridge_a5,0.5467,0.6333,0.0866,0.5467,0.4749,0.4444
2,6,R3_plus_circ__Ridge_a10,0.5398,0.6656,0.1258,0.5398,0.4470,0.4286
2,6,gpf_nnstd_ncpt__Ridge_a10,0.5386,0.6291,0.0905,0.5386,0.3808,0.3200
2,6,gpf_nnstd_lcf__Ridge_a1,0.5310,0.6493,0.1183,0.5310,0.4416,0.4000
2,6,morph_4b__ElasticNet_01,0.5232,0.6722,0.1490,0.5232,0.3949,0.3704
2,6,R3_plus_circ__ElasticNet_01,0.5216,0.6713,0.1497,0.5216,0.4470,0.4286
2,6,gpf_nnstd_lcf__Ridge_a5,0.5201,0.6427,0.1226,0.5201,0.3757,0.3333
2,6,morph_all5__Ridge_a10,0.5138,0.6364,0.1226,0.5138,0.3949,0.3704
2,6,morph_all5__Ridge_a5,0.5126,0.6400,0.1274,0.5126,0.3949,0.3704
2,6,R3_circ_lcf__ElasticNet_01,0.5171,0.6867,0.1696,0.5073,0.3949,0.3704
2,6,gpf_nnstd_mca__Ridge_a1,0.5072,0.6018,0.0946,0.5072,0.4524,0.4286
2,6,gpf_nnstd_lcf__Ridge_a10,0.5064,0.6359,0.1295,0.5064,0.3757,0.3333
2,6,gpf_nnstd_mca__Ridge_a5,0.5034,0.5988,0.0954,0.5034,0.3620,0.3077
2,6,morph_all5__Ridge_a1,0.4978,0.6454,0.1476,0.4978,0.4470,0.4286
2,6,gpf_nnstd_mca__Ridge_a10,0.4947,0.5939,0.0992,0.4947,0.3340,0.2609
2,6,morph_all5__ElasticNet_01,0.4891,0.6398,0.1507,0.4888,0.3949,0.3704
2,6,gpf_nnstd_circ__Ridge_a1,0.4878,0.6136,0.1258,0.4878,0.3839,0.3571
2,6,gpf_nnstd_circ__Ridge_a5,0.4862,0.6131,0.1269,0.4862,0.3839,0.3571
2,6,gpf_nnstd_circ__Ridge_a10,0.4819,0.6124,0.1305,0.4819,0.3105,0.2400
2,6,morph_4a__Ridge_a1,0.4633,0.6136,0.1503,0.4631,0.3839,0.3571
2,6,morph_4a__Ridge_a5,0.4604,0.6131,0.1527,0.4591,0.3839,0.3571
2,6,gpf_nnstd_ncomp__Ridge_a1,0.4501,0.5940,0.1439,0.4501,0.3839,0.3571
2,6,morph_4a__Ridge_a10,0.4502,0.6124,0.1622,0.4441,0.3105,0.2400
2,6,gpf_nnstd_ncomp__Ridge_a5,0.4380,0.5919,0.1539,0.4360,0.3392,0.2963
2,6,morph_4a__ElasticNet_01,0.4424,0.6134,0.1711,0.4319,0.2911,0.2308
